"current","postion"
2.472836202,2.289193813
2.472836202,2.298719261
2.472836202,2.30821436
2.472836202,2.317674937
2.472836202,2.327097046
2.472836202,2.336476958
2.472836202,2.34581116
2.974105401,2.355096338
2.974105401,2.364614997
2.974105401,2.374633147
2.974105401,2.38512347
2.974105401,2.396059423
2.974105401,2.407415237
2.974105401,2.419165917
2.974105401,2.431287234
2.974105401,2.443755721
2.974105401,2.456548669
2.974105401,2.469644119
2.974105401,2.483020853
2.974105401,2.496658385
2.974105401,2.510536954
2.974105401,2.524637509
2.974105401,2.538941704
2.974105401,2.553431879
2.974105401,2.568091054
2.974105401,2.582902911
2.974105401,2.597851783
2.974105401,2.612922641
2.974105401,2.628101077
2.974105401,2.643373291
2.974105401,2.658726076
2.974105401,2.674146803
2.974105401,2.689623406
2.974105401,2.705144365
2.974105401,2.720698694
2.974105401,2.736275923
2.974105401,2.751866083
2.974105401,2.767459691
2.974105401,2.783047737
2.974105401,2.798621664
2.974105401,2.814173357
2.974105401,2.829695129
2.974105401,2.845179703
2.974105401,2.860620199
2.974105401,2.876010123
2.974105401,2.891343346
2.974105401,2.906614099
2.974105401,2.921816955
2.974105401,2.936946814
2.974105401,2.951998897
2.974105401,2.966968725
2.974105401,2.981852115
2.974105401,2.996645163
2.974105401,3.011344234
2.974105401,3.025945952
2.974105401,3.040447187
2.974105401,3.054845046
2.974105401,3.069136862
2.974105401,3.083320186
2.974105401,3.097392773
2.974105401,3.111352577
2.974105401,3.125197742
2.974105401,3.138926589
2.974105401,3.152537612
2.974105401,3.166029468
2.974105401,3.17940097
2.974105401,3.192651077
2.974105401,3.205778892
2.974105401,3.218783649
2.974105401,3.231664708
2.974105401,3.244421553
2.974105401,3.257053778
2.974105401,3.269561089
2.974105401,3.28194329
2.974105401,3.294200286
2.974105401,3.306332071
2.974105401,3.318338725
2.974105401,3.330220411
2.974105401,3.341977368
2.974105401,3.353609906
2.974105401,3.365118405
2.974105401,3.376503307
2.974105401,3.387765116
2.974105401,3.398904388
2.974105401,3.409921736
2.974105401,3.420817818
2.974105401,3.43159334
2.974105401,3.442249051
2.974105401,3.452785736
2.974105401,3.46320422
2.974105401,3.47350536
2.974105401,3.483690045
2.974105401,3.493759193
2.974105401,3.503713747
2.974105401,3.513554675
2.974105401,3.523282967
2.974105401,3.532899632
2.974105401,3.542405698
2.974105401,3.551802209
2.974105401,3.561090223
2.974105401,3.570270811
2.974105401,3.579345054
2.974105401,3.588314044
2.974105401,3.59717888
1.612951745,3.605940669
1.612951745,3.614173711
1.612951745,3.621476091
1.612951745,3.627883591
1.612951745,3.633430677
1.612951745,3.63815055
1.612951745,3.64207519
1.612951745,3.645235401
1.612951745,3.647660853
1.612951745,3.649380124
1.612951745,3.650420739
1.612951745,3.650809208
1.612951745,3.650571065
1.612951745,3.649730904
1.612951745,3.64831241
1.612951745,3.646338395
1.612951745,3.643830832
1.612951745,3.64081088
1.612951745,3.637298923
1.612951745,3.63331459
1.612951745,3.628876786
1.612951745,3.624003724
1.612951745,3.618712941
1.612951745,3.613021331
1.612951745,3.606945166
1.612951745,3.60050012
1.612951745,3.593701288
1.612951745,3.586563214
1.612951745,3.579099905
1.612951745,3.571324856
1.612951745,3.563251065
1.612951745,3.554891056
1.612951745,3.546256892
1.612951745,3.537360198
1.612951745,3.528212171
1.612951745,3.518823601
1.612951745,3.509204884
1.612951745,3.499366037
1.612951745,3.489316715
1.612951745,3.479066218
1.612951745,3.468623513
1.612951745,3.457997238
1.612951745,3.447195722
1.612951745,3.436226992
1.612951745,3.425098785
1.612951745,3.413818559
1.612951745,3.402393506
1.612951745,3.390830559
1.612951745,3.379136402
1.612951745,3.367317483
1.612951745,3.355380017
1.612951745,3.34333
1.612951745,3.331173215
1.612951745,3.318915241
1.612951745,3.306561458
1.612951745,3.294117059
1.612951745,3.281587055
1.612951745,3.268976279
1.612951745,3.256289399
1.612951745,3.243530917
1.612951745,3.230705182
1.612951745,3.217816391
1.612951745,3.204868599
1.612951745,3.191865719
1.612951745,3.178811533
1.612951745,3.165709692
1.612951745,3.152563726
1.612951745,3.139377044
1.612951745,3.126152943
1.612951745,3.112894606
1.612951745,3.099605115
1.612951745,3.086287447
1.612951745,3.072944482
1.612951745,3.059579006
1.612951745,3.046193715
1.612951745,3.032791216
1.612951745,3.019374035
1.612951745,3.005944616
1.612951745,2.992505324
1.612951745,2.979058454
1.612951745,2.965606224
1.612951745,2.952150787
1.612951745,2.938694229
1.612951745,2.925238571
1.612951745,2.911785774
1.612951745,2.89833774
1.612951745,2.884896314
1.612951745,2.871463286
1.612951745,2.858040396
1.612951745,2.844629332
-0.135219294,2.831231733
-0.135219294,2.817623737
-0.135219294,2.80359184
-0.135219294,2.78915268
-0.135219294,2.774322241
-0.135219294,2.759115884
-0.135219294,2.743548366
-0.135219294,2.727633867
-0.135219294,2.711386012
-0.135219294,2.69481789
-0.135219294,2.677942081
-0.135219294,2.66077067
-0.135219294,2.643315268
-0.135219294,2.625587035
-0.135219294,2.60759669
-0.135219294,2.589354535
-0.135219294,2.570870467
-0.135219294,2.552153997
-0.135219294,2.533214264
-0.135219294,2.514060047
-0.135219294,2.494699783
-0.135219294,2.47514158
-0.135219294,2.455393228
-0.135219294,2.43546221
-0.135219294,2.41535572
-0.135219294,2.395080669
-0.135219294,2.374643697
-0.135219294,2.354051185
-0.135219294,2.333309265
-0.135219294,2.31242383
-0.135219294,2.291400542
-0.135219294,2.270244841
-0.135219294,2.248961956
-0.135219294,2.227556911
-0.135219294,2.206034534
-0.135219294,2.184399466
-0.135219294,2.162656165
-0.135219294,2.140808916
-0.135219294,2.118861837
-0.135219294,2.096818887
-0.135219294,2.074683869
-0.135219294,2.052460439
-0.135219294,2.030152109
-0.135219294,2.007762257
-0.135219294,1.985294129
-0.135219294,1.962750845
-0.135219294,1.940135403
-0.135219294,1.917450685
-0.135219294,1.894699464
-0.135219294,1.871884402
-0.135219294,1.84900806
-0.135219294,1.826072901
-0.135219294,1.803081292
-0.135219294,1.780035509
-0.135219294,1.756937739
-0.135219294,1.733790089
-0.135219294,1.710594582
-0.135219294,1.687353164
-0.135219294,1.664067707
-0.135219294,1.640740014
-0.135219294,1.617371816
-0.135219294,1.593964782
-0.135219294,1.570520514
-0.135219294,1.547040557
-0.135219294,1.523526396
-0.135219294,1.499979464
-0.135219294,1.476401136
-0.135219294,1.452792739
-0.135219294,1.429155551
-0.135219294,1.405490804
-0.135219294,1.381799682
-0.135219294,1.35808333
-0.135219294,1.33434285
-0.135219294,1.310579306
-0.135219294,1.286793724
-0.135219294,1.262987095
-0.135219294,1.239160374
-0.135219294,1.215314487
-0.135219294,1.191450326
-0.135219294,1.167568757
-0.135219294,1.143670615
-0.135219294,1.119756711
-0.135219294,1.095827831
-0.135219294,1.071884736
-0.135219294,1.047928166
-0.135219294,1.023958841
-0.135219294,0.999977462
-0.135219294,0.97598471
-0.135219294,0.951981253
-0.135219294,0.927967742
-0.135219294,0.903944815
-0.135219294,0.879913098
-0.135219294,0.855873205
-0.135219294,0.831825745
-0.135219294,0.807771317
-0.135219294,0.783710514
-0.135219294,0.759643929
-0.135219294,0.735572149
-0.135219294,0.711495766
0.357236293,0.687415371
0.357236293,0.66337127
0.357236293,0.639403614
0.357236293,0.615512944
0.357236293,0.591700041
0.357236293,0.567965949
0.357236293,0.544312001
0.357236293,0.520739845
0.357236293,0.497251481
0.357236293,0.473849306
0.357236293,0.450536161
0.357236293,0.427315396
0.357236293,0.404190944
0.357236293,0.38116742
0.357236293,0.35825023
0.357236293,0.335445727
0.357236293,0.312761388
0.357236293,0.290206064
0.357236293,0.267790287
0.357236293,0.245526688
0.357236293,0.223430566
0.357236293,0.201520663
0.357236293,0.179820283
0.357236293,0.158358915
0.357236293,0.137174708
0.357236293,0.116318416
0.357236293,0.095860026
0.357236293,0.075900767
0.357236293,0.056597114
0.357236293,0.038215925
0.357236293,0.021292077
0.357236293,0.007300196
0.357236293,0.003530885
3.378709499,0.014527944
3.378709499,0.125189328
3.378709499,0.29131975
3.378709499,0.470374094
3.378709499,0.653630619
3.378709499,0.837408744
3.378709499,1.019752133
3.378709499,1.199499039
3.378709499,1.375917995
3.378709499,1.548535523
3.378709499,1.717043997
3.378709499,1.881247869
3.378709499,2.041030164
3.378709499,2.19633053
3.378709499,2.347130249
3.378709499,2.493441683
3.378709499,2.63530062
3.378709499,2.772760615
3.378709499,2.905888716
3.378709499,3.034762196
3.378709499,3.159466005
3.378709499,3.280090786
3.378709499,3.396731284
3.378709499,3.509485097
3.378709499,3.618451657
3.378709499,3.723731416
3.378709499,3.825425189
3.378709499,3.923633615
3.378709499,4.018456727
3.378709499,4.109993598
3.378709499,4.198342057
3.378709499,4.283598464
3.378709499,4.365857524
3.378709499,4.445212144
3.378709499,4.521753325
3.378709499,4.595570068
3.378709499,4.666749319
3.378709499,4.735375921
3.378709499,4.801532584
3.378709499,4.865299872
3.378709499,4.926756197
3.378709499,4.985977826
3.378709499,5.04303889
3.378709499,5.098011407
3.378709499,5.150965303
3.378709499,5.201968446
3.378709499,5.251086673
3.378709499,5.298383832
3.378709499,5.343921814
3.378709499,5.387760597
3.378709499,5.429958287
3.378709499,5.470571163
3.378709499,5.509653713
3.378709499,5.547258689
3.378709499,5.58343714
3.378709499,5.618238466
3.378709499,5.651710457
3.378709499,5.683899338
3.378709499,5.714849814
3.378709499,5.744605111
3.378709499,5.773207022
3.378709499,5.800695945
3.378709499,5.82711093
3.378709499,5.852489711
3.378709499,5.876868757
3.378709499,5.9002833
3.378709499,5.922767381
3.378709499,5.944353884
3.378709499,5.965074573
3.378709499,5.984960127
3.378709499,6.004040175
3.378709499,6.022343331
3.378709499,6.039897225
3.378709499,6.056728536
3.378709499,6.072863021
3.378709499,6.08832555
3.378709499,6.10314013
-0.317406289,6.117329937
-0.317406289,6.130461376
-0.317406289,6.14212532
-0.317406289,6.152379294
-0.317406289,6.161278572
-0.317406289,6.168876261
-0.317406289,6.175223385
-0.317406289,6.180368973
-0.317406289,6.18436013
-0.317406289,6.187242118
-0.317406289,6.189058424
-0.317406289,6.189850831
3.469489832,6.189659487
3.469489832,6.188998735
3.469489832,6.188356521
3.469489832,6.187732217
3.469489832,6.187125216
3.469489832,6.186534933
3.469489832,6.185960804
3.469489832,6.185402284
3.469489832,6.184858847
3.469489832,6.184329985
3.469489832,6.183815209
3.469489832,6.183314046
3.469489832,6.182826039
3.469489832,6.182350747
3.469489832,6.181887746
3.469489832,6.181436625
3.469489832,6.180996988
3.469489832,6.180568452
3.469489832,6.180150648
3.469489832,6.17974322
3.469489832,6.179345824
3.469489832,6.178958129
3.469489832,6.178579813
3.469489832,6.178210568
3.469489832,6.177850094
3.469489832,6.177498104
3.469489832,6.177154319
3.469489832,6.176818471
0.493615061,6.176490301
0.493615061,6.175698488
0.493615061,6.173996402
0.493615061,6.17141974
0.493615061,6.168002804
0.493615061,6.16377855
0.493615061,6.158778649
0.493615061,6.153033528
0.493615061,6.146572428
0.493615061,6.139423442
0.493615061,6.131613564
0.493615061,6.123168735
0.493615061,6.114113877
0.493615061,6.10447294
0.493615061,6.094268933
0.493615061,6.083523969
0.493615061,6.072259294
0.493615061,6.060495321
0.493615061,6.048251667
0.493615061,6.03554718
0.493615061,6.022399971
0.493615061,6.008827443
0.493615061,5.994846318
0.493615061,5.980472664
0.493615061,5.965721918
0.493615061,5.950608918
0.493615061,5.935147917
0.493615061,5.919352614
0.493615061,5.90323617
0.493615061,5.886811233
0.493615061,5.870089955
0.493615061,5.853084014
0.493615061,5.83580463
0.493615061,5.818262586
0.493615061,5.800468243
0.493615061,5.782431556
0.493615061,5.764162092
0.493615061,5.745669044
0.493615061,5.726961245
0.493615061,5.708047184
0.493615061,5.688935017
0.493615061,5.669632583
0.493615061,5.650147414
0.493615061,5.630486747
0.493615061,5.610657537
0.493615061,5.590666469
0.493615061,5.570519964
0.493615061,5.550224196
0.493615061,5.529785094
0.493615061,5.509208359
0.493615061,5.488499468
0.493615061,5.467663685
0.493615061,5.446706067
0.493615061,5.425631478
0.493615061,5.404444587
0.493615061,5.383149885
0.493615061,5.361751687
0.493615061,5.340254139
0.493615061,5.318661226
0.493615061,5.296976779
0.493615061,5.275204479
0.493615061,5.253347863
0.493615061,5.231410331
0.493615061,5.209395153
0.493615061,5.187305468
0.493615061,5.165144296
0.493615061,5.142914539
0.493615061,5.120618986
0.493615061,5.098260317
0.493615061,5.075841111
0.422042949,5.053363844
0.422042949,5.030827693
0.422042949,5.008231892
0.422042949,4.985578859
0.422042949,4.962870916
0.422042949,4.940110298
0.422042949,4.91729915
0.422042949,4.894439535
0.422042949,4.871533437
0.422042949,4.848582763
0.422042949,4.825589345
0.422042949,4.802554945
0.422042949,4.779481257
0.422042949,4.756369909
0.422042949,4.733222466
0.422042949,4.710040434
0.422042949,4.686825259
0.422042949,4.663578333
0.422042949,4.640300994
0.422042949,4.616994528
0.422042949,4.593660172
0.422042949,4.570299116
0.422042949,4.546912504
0.422042949,4.523501436
0.422042949,4.500066971
0.422042949,4.476610126
0.422042949,4.453131881
0.422042949,4.429633177
0.422042949,4.406114921
0.422042949,4.382577985
0.422042949,4.359023207
0.422042949,4.335451395
0.422042949,4.311863326
0.422042949,4.288259747
0.422042949,4.264641377
0.422042949,4.24100891
0.422042949,4.217363013
0.422042949,4.193704327
0.422042949,4.17003347
0.422042949,4.146351039
0.422042949,4.122657606
0.422042949,4.098953723
0.422042949,4.075239924
0.422042949,4.051516721
0.422042949,4.027784607
0.422042949,4.00404406
0.422042949,3.980295539
0.422042949,3.956539485
0.422042949,3.932776328
0.422042949,3.909006477
0.422042949,3.885230331
0.422042949,3.861448274
0.422042949,3.837660674
-0.676094385,3.813867891
-0.676094385,3.790088352
-0.676094385,3.766339678
-0.676094385,3.742621031
-0.676094385,3.718931609
-0.676094385,3.69527065
-0.676094385,3.671637422
-0.676094385,3.648031229
-0.676094385,3.624451405
-0.676094385,3.600897316
-0.676094385,3.577368358
-0.676094385,3.553863953
-0.676094385,3.530383554
-0.676094385,3.506926638
-0.676094385,3.48349271
-0.676094385,3.460081297
-0.676094385,3.436691952
-0.676094385,3.413324251
-0.676094385,3.389977791
-0.676094385,3.366652191
-0.676094385,3.343347092
-0.676094385,3.320062153
-0.676094385,3.296797053
-0.676094385,3.273551492
-0.676094385,3.250325186
-0.676094385,3.227117868
-0.676094385,3.203929291
-0.676094385,3.180759221
-0.676094385,3.157607442
-0.676094385,3.134473754
-0.676094385,3.111357971
-0.676094385,3.088259922
-0.676094385,3.06517945
-0.676094385,3.042116413
-0.676094385,3.01907068
-0.676094385,2.996042136
-0.676094385,2.973030677
-0.676094385,2.950036212
-0.676094385,2.927058662
-0.676094385,2.90409796
-0.676094385,2.881154051
-0.676094385,2.85822689
-0.676094385,2.835316445
-0.676094385,2.812422693
-0.676094385,2.789545624
-0.676094385,2.766685237
-0.676094385,2.74384154
-0.676094385,2.721014555
-0.676094385,2.69820431
-0.676094385,2.675410845
-0.676094385,2.652634211
-0.676094385,2.629874466
-0.676094385,2.607131678
-0.676094385,2.584405927
-0.676094385,2.5616973
-0.676094385,2.539005894
-0.676094385,2.516331815
-0.676094385,2.49367518
-0.676094385,2.471036112
-0.676094385,2.448414748
-0.676094385,2.42581123
-0.676094385,2.40322571
-0.676094385,2.380658353
-0.676094385,2.358109329
-0.676094385,2.335578819
-0.676094385,2.313067014
-0.676094385,2.290574114
-0.676094385,2.268100329
-0.676094385,2.24564588
-0.676094385,2.223210995
-0.676094385,2.200795914
-0.676094385,2.178400888
-0.676094385,2.156026176
-0.676094385,2.13367205
-0.676094385,2.111338792
-0.676094385,2.089026692
-0.676094385,2.066736057
-0.676094385,2.0444672
-0.676094385,2.022220449
-0.676094385,1.999996143
-0.676094385,1.977794633
-0.676094385,1.955616282
-0.676094385,1.933461468
-0.676094385,1.91133058
-0.676094385,1.889224022
-0.676094385,1.867142213
-0.676094385,1.845085583
-0.676094385,1.823054581
-0.676094385,1.80104967
-0.676094385,1.779071327
-0.676094385,1.757120048
-0.676094385,1.735196346
-0.676094385,1.71330075
-0.676094385,1.691433809
-0.676094385,1.669596089
-0.676094385,1.647788179
-0.676094385,1.626010684
-0.676094385,1.604264234
-0.676094385,1.58254948
1.913958408,1.560867095
1.913958408,1.539726852
1.913958408,1.519620989
1.913958408,1.500524372
1.913958408,1.482412462
1.913958408,1.465261262
1.913958408,1.449047278
1.913958408,1.433747468
1.913958408,1.419339205
1.913958408,1.405800241
1.913958408,1.39310867
1.913958408,1.381242896
1.913958408,1.37018161
1.913958408,1.359903756
1.913958408,1.350388519
1.913958408,1.341615294
1.913958408,1.33356368
1.913958408,1.326213459
1.913958408,1.31954459
1.913958408,1.313537195
1.913958408,1.308171561
1.913958408,1.303428127
1.913958408,1.29928749
1.913958408,1.295730403
1.913958408,1.292737777
1.913958408,1.290290686
1.913958408,1.288370372
1.913958408,1.286958255
1.913958408,1.286035935
1.913958408,1.285585208
1.913958408,1.285588072
1.913958408,1.286026738
1.913958408,1.286883642
1.913958408,1.288141455
1.913958408,1.289783095
1.913958408,1.291791739
1.913958408,1.294150832
1.913958408,1.296844099
1.913958408,1.299855558
1.913958408,1.303169523
1.913958408,1.306770624
1.913958408,1.310643804
1.913958408,1.314774335
1.913958408,1.319147824
1.913958408,1.323750219
1.913958408,1.328567811
1.913958408,1.333587245
1.913958408,1.338795523
1.913958408,1.344180001
1.577558761,1.3497284
1.577558761,1.355214435
1.577558761,1.360424776
1.577558761,1.365366786
1.577558761,1.370047741
1.577558761,1.374474825
1.577558761,1.378655124
1.577558761,1.382595624
1.577558761,1.386303207
1.577558761,1.389784644
1.577558761,1.3930466
1.577558761,1.396095625
1.577558761,1.398938156
1.577558761,1.401580514
1.577558761,1.404028904
1.577558761,1.406289415
1.577558761,1.408368017
1.577558761,1.410270562
1.577558761,1.412002785
1.577558761,1.413570303
1.577558761,1.414978618
1.577558761,1.416233111
1.577558761,1.417339052
1.577558761,1.418301592
1.577558761,1.419125772
1.577558761,1.419816515
1.577558761,1.420378637
1.577558761,1.420816841
1.577558761,1.42113572
1.577558761,1.421339761
1.577558761,1.421433344
1.577558761,1.421420742
1.577558761,1.421306128
1.577558761,1.421093571
1.577558761,1.420787038
1.577558761,1.420390401
1.577558761,1.419907432
1.577558761,1.419341808
1.577558761,1.418697113
1.577558761,1.417976837
1.577558761,1.417184381
1.164532981,1.416323056
1.164532981,1.415198776
1.164532981,1.413627613
1.164532981,1.41162761
1.164532981,1.409216248
1.164532981,1.406410464
1.164532981,1.403226663
1.164532981,1.399680741
1.164532981,1.395788096
1.164532981,1.391563649
1.164532981,1.387021855
1.164532981,1.382176722
1.164532981,1.377041824
1.164532981,1.371630316
1.164532981,1.365954948
1.164532981,1.360028082
1.164532981,1.353861698
1.164532981,1.347467415
1.164532981,1.340856499
1.164532981,1.334039876
1.164532981,1.327028145
1.164532981,1.31983159
1.164532981,1.312460189
1.164532981,1.304923626
1.164532981,1.297231303
1.164532981,1.289392349
1.164532981,1.281415627
1.164532981,1.273309749
1.164532981,1.265083082
1.164532981,1.256743756
1.164532981,1.248299677
1.899034366,1.239758528
1.899034366,1.231576552
1.899034366,1.224189915
1.899034366,1.21757609
1.899034366,1.211712613
1.899034366,1.206577086
1.899034366,1.202147171
1.899034366,1.198400598
1.899034366,1.195315168
1.899034366,1.192868763
1.899034366,1.191039357
1.899034366,1.189805034
1.899034366,1.189143998
1.899034366,1.189034597
1.899034366,1.189455337
1.899034366,1.190384905
1.899034366,1.19180219
1.899034366,1.193686303
1.899034366,1.196016599
1.899034366,1.198772699
1.899034366,1.20193451
1.899034366,1.205482245
1.899034366,1.209396447
1.899034366,1.213658001
1.899034366,1.218248157
1.899034366,1.223148544
1.899034366,1.228341186
1.899034366,1.233808516
1.899034366,1.239533389
1.899034366,1.24549909
1.899034366,1.251689348
1.899034366,1.258088341
1.899034366,1.264680703
1.899034366,1.271451529
1.899034366,1.278386381
1.899034366,1.285471286
1.899034366,1.292692742
1.899034366,1.300037715
1.899034366,1.307493636
1.899034366,1.315048404
1.899034366,1.322690378
1.899034366,1.330408372
1.899034366,1.338191656
1.899034366,1.346029943
1.899034366,1.353913384
1.899034366,1.361832565
1.899034366,1.369778492
1.899034366,1.37774259
1.899034366,1.385716686
1.899034366,1.393693007
1.899034366,1.401664166
1.899034366,1.409623154
1.899034366,1.417563327
1.899034366,1.425478402
1.899034366,1.433362439
1.899034366,1.441209835
1.899034366,1.449015313
1.899034366,1.456773911
1.899034366,1.46448097
1.899034366,1.472132126
1.899034366,1.479723299
1.899034366,1.487250682
1.899034366,1.494710729
1.899034366,1.502100151
1.899034366,1.509415899
1.899034366,1.516655159
1.899034366,1.523815341
1.899034366,1.53089407
1.899034366,1.537889176
1.899034366,1.544798688
1.899034366,1.551620819
1.899034366,1.558353967
1.899034366,1.564996698
1.899034366,1.571547744
1.899034366,1.578005991
1.899034366,1.584370476
1.899034366,1.590640376
1.899034366,1.596815001
1.899034366,1.602893792
1.649115584,1.608876307
1.649115584,1.614626423
1.649115584,1.620015972
1.649115584,1.625056346
1.649115584,1.629758684
1.649115584,1.634133873
1.649115584,1.638192552
1.649115584,1.64194511
1.649115584,1.64540169
1.649115584,1.648572192
1.649115584,1.651466276
1.649115584,1.654093363
1.649115584,1.656462641
1.649115584,1.658583065
1.649115584,1.660463365
1.649115584,1.662112045
1.649115584,1.663537391
1.649115584,1.664747474
1.649115584,1.665750152
1.649115584,1.666553074
1.649115584,1.667163688
1.649115584,1.667589241
1.649115584,1.667836787
1.649115584,1.667913185
1.649115584,1.66782511
1.649115584,1.667579054
1.649115584,1.667181329
1.649115584,1.666638072
1.649115584,1.66595525
1.649115584,1.665138665
1.649115584,1.664193952
1.649115584,1.663126591
1.649115584,1.661941905
1.649115584,1.660645065
1.649115584,1.659241095
1.649115584,1.657734875
1.649115584,1.656131145
1.649115584,1.654434506
1.649115584,1.652649426
1.649115584,1.650780245
1.649115584,1.648831172
1.649115584,1.646806295
1.649115584,1.64470958
1.649115584,1.642544875
1.649115584,1.640315916
1.649115584,1.638026324
1.649115584,1.635679611
1.649115584,1.633279187
1.649115584,1.630828353
1.649115584,1.628330314
1.649115584,1.625788174
1.649115584,1.623204942
1.649115584,1.620583534
1.649115584,1.617926776
1.649115584,1.615237404
1.649115584,1.612518069
1.649115584,1.609771337
1.649115584,1.606999693
1.649115584,1.604205541
1.649115584,1.60139121
1.649115584,1.59855895
1.649115584,1.59571094
1.649115584,1.592849284
1.649115584,1.58997602
1.649115584,1.587093113
1.649115584,1.584202466
1.649115584,1.581305913
1.649115584,1.578405229
0.045347022,1.575502123
0.045347022,1.572172461
0.045347022,1.56801334
0.045347022,1.563057284
0.045347022,1.557335543
0.045347022,1.550878144
0.045347022,1.543713935
0.045347022,1.535870632
0.045347022,1.527374867
0.045347022,1.518252227
0.045347022,1.508527296
0.045347022,1.498223695
0.045347022,1.487364117
0.045347022,1.475970368
0.045347022,1.464063399
0.045347022,1.451663339
0.045347022,1.438789527
0.045347022,1.425460547
0.045347022,1.411694252
0.045347022,1.397507796
0.045347022,1.382917662
0.045347022,1.367939685
0.045347022,1.352589081
0.045347022,1.336880469
0.045347022,1.320827896
0.045347022,1.304444858
0.045347022,1.287744322
0.045347022,1.270738748
0.045347022,1.253440105
0.045347022,1.235859898
0.045347022,1.218009178
0.045347022,1.199898563
0.045347022,1.181538257
0.045347022,1.162938063
0.045347022,1.144107401
0.045347022,1.125055322
0.045347022,1.105790523
0.045347022,1.086321361
0.045347022,1.066655864
0.045347022,1.046801749
0.045347022,1.026766429
0.045347022,1.006557029
0.045347022,0.986180393
0.045347022,0.965643099
0.045347022,0.94495147
2.916643249,0.924111579
2.916643249,0.905416123
2.916643249,0.891096768
2.916643249,0.88105573
2.916643249,0.875178435
2.916643249,0.873333315
2.916643249,0.875372304
2.916643249,0.881132012
2.916643249,0.890435493
2.916643249,0.90309447
2.916643249,0.918911885
2.916643249,0.937684587
2.916643249,0.959206028
2.916643249,0.983268828
2.916643249,1.009667124
2.916643249,1.038198616
2.916643249,1.068666301
2.916643249,1.100879873
2.916643249,1.134656802
2.916643249,1.169823122
2.916643249,1.206213953
2.916643249,1.243673802
2.916643249,1.282056676
2.916643249,1.321226044
2.916643249,1.361054675
2.916643249,1.401424388
2.916643249,1.442225734
2.916643249,1.483357626
2.916643249,1.524726944
2.916643249,1.566248118
2.916643249,1.607842698
2.916643249,1.649438939
2.916643249,1.690971377
2.916643249,1.732380425
2.916643249,1.77361198
2.916643249,1.814617047
2.916643249,1.855351382
2.916643249,1.895775149
2.916643249,1.935852605
2.916643249,1.975551792
2.916643249,2.014844257
2.916643249,2.053704788
2.916643249,2.09211116
2.916643249,2.130043908
2.916643249,2.167486109
2.916643249,2.204423182
2.916643249,2.240842698
2.916643249,2.276734208
2.916643249,2.312089082
2.916643249,2.346900355
2.916643249,2.381162593
2.916643249,2.414871758
2.916643249,2.448025094
2.916643249,2.480621011
2.916643249,2.512658983
2.916643249,2.544139455
2.916643249,2.575063755
2.916643249,2.605434006
2.916643249,2.63525306
2.916643249,2.66452442
2.916643249,2.69325218
2.916643249,2.721440962
2.916643249,2.749095865
2.916643249,2.77622241
2.916643249,2.802826493
2.916643249,2.828914346
2.916643249,2.85449249
2.916643249,2.879567706
2.916643249,2.904146992
2.916643249,2.928237541
2.916643249,2.951846703
2.916643249,2.974981967
1.305475633,2.997650928
1.305475633,3.019302833
1.305475633,3.039421761
1.305475633,3.058065991
1.305475633,3.07529167
1.305475633,3.091152889
1.305475633,3.105701757
1.305475633,3.118988464
1.305475633,3.131061356
1.305475633,3.141966993
1.305475633,3.151750218
1.305475633,3.160454216
1.305475633,3.168120575
1.305475633,3.174789341
1.305475633,3.180499076
1.305475633,3.185286912
1.305475633,3.189188602
1.305475633,3.192238572
1.305475633,3.194469968
1.305475633,3.195914704
1.305475633,3.196603507
1.305475633,3.196565961
1.305475633,3.19583055
1.305475633,3.194424698
1.305475633,3.192374808
1.305475633,3.189706301
1.305475633,3.186443652
1.305475633,3.182610427
1.305475633,3.178229313
1.305475633,3.173322155
1.305475633,3.167909987
1.305475633,3.16201306
1.305475633,3.155650873
1.305475633,3.148842202
1.305475633,3.141605126
1.305475633,3.133957055
1.305475633,3.125914753
1.305475633,3.117494363
1.305475633,3.108711432
1.305475633,3.099580934
1.305475633,3.090117287
1.305475633,3.080334381
1.305475633,3.070245591
1.305475633,3.059863804
1.305475633,3.04920143
1.305475633,3.038270427
1.305475633,3.027082313
1.305475633,3.015648186
1.305475633,3.003978739
1.305475633,2.992084274
1.305475633,2.97997472
1.305475633,2.967659646
1.305475633,2.955148273
1.305475633,2.942449491
1.305475633,2.929571866
1.305475633,2.916523661
1.305475633,2.903312839
1.305475633,2.88994708
1.305475633,2.87643379
1.305475633,2.862780112
1.305475633,2.848992934
1.305475633,2.835078905
2.971053257,2.821044436
2.971053257,2.807519629
2.971053257,2.795105487
2.971053257,2.783765303
2.971053257,2.773463271
2.971053257,2.764164457
2.971053257,2.755834769
2.971053257,2.748440939
2.971053257,2.741950494
2.971053257,2.736331736
2.971053257,2.731553726
2.971053257,2.727586262
2.971053257,2.724399867
2.971053257,2.721965769
2.971053257,2.720255889
2.971053257,2.71924283
2.014345428,2.718899861
2.014345428,2.718768158
2.014345428,2.718412457
2.014345428,2.717841636
2.014345428,2.717064283
2.014345428,2.716088707
2.014345428,2.714922943
2.014345428,2.713574762
2.014345428,2.712051681
2.014345428,2.71036097
2.014345428,2.708509659
2.014345428,2.706504546
2.014345428,2.704352207
2.014345428,2.702058998
2.014345428,2.699631069
1.076874302,2.697074362
1.076874302,2.694129469
1.076874302,2.690550365
1.076874302,2.686362199
1.076874302,2.681589181
